# Observed Wavelength Air (nm)  	 
# Unc.  (nm)  	 
# Ritz Wavelength Air (nm)  	 
# Unc.  (nm)  
#  Rel.  Int.  (?) 
#  Aki (s-1)  
#  Acc.  Ei (cm-1)  
#   Ek (cm-1)  
#  Lower Level Conf., Term, J  
#  Upper Level Conf., Term, J  
#  Type  TP Ref.  
# Line
# Ref.
# 																		 
591.90290   	0.00040  	591.90328   	0.00005   	 80  	  	   	150 121.5922  	-  	167 011.5643  	 2s22p5(2P°3/2)3p  	 2[3/2]  	 1  	 2s22p5(2P°3/2)4d  	 2[3/2]°  	 2  		  	L4498
593.44522   	0.00040  	593.44538   	0.00005   	 750  	  	   	150 121.5922  	-  	166 967.6752  	 2s22p5(2P°3/2)3p  	 2[3/2]  	 1  	 2s22p5(2P°3/2)4d  	 2[1/2]°  	 0  		  	L4498
593.93154   	0.00040  	593.93168   	0.00005   	 500  	  	   	149 824.2215  	-  	166 656.5114  	 2s22p5(2P°3/2)3p  	 2[5/2]  	 2  	 2s22p5(2P°1/2)5s  	 2[1/2]°  	 1  		  	L4498
594.48340   	0.00005  	594.48342   	0.00010   	 5000  	1.13e+07  	  C+ 	134 041.8400  	-  	150 858.5079  	 2s22p5(2P°3/2)3s  	 2[3/2]°  	 2  	 2s22p5(2P°1/2)3p  	 2[3/2]  	 2  		T205n,T172 	L7292
  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	 
596.16228   	0.00004  	596.16222   	0.00005   	 700  	3.3e+06  	  D 	151 038.4524  	-  	167 807.7649  	 2s22p5(2P°1/2)3p  	 2[1/2]  	 1  	 2s22p5(2P°1/2)4d  	 2[3/2]°  	 1  		T8043 	L3451
596.54710   	0.00004  	596.54704   	0.00005   	 5000  	  	   	151 038.4524  	-  	167 796.9475  	 2s22p5(2P°1/2)3p  	 2[1/2]  	 1  	 2s22p5(2P°1/2)4d  	 2[3/2]°  	 2  		  	L3451
596.61790   	0.00040  	596.61741   	0.00005   	 350  	  	   	151 038.4524  	-  	167 794.9709  	 2s22p5(2P°1/2)3p  	 2[1/2]  	 1  	 2s22p5(2P°1/2)4d  	 2[5/2]°  	 2  		  	L4498
597.46273   	0.00004  	597.46282   	0.00005   	 5000  	  	   	150 315.8612  	-  	167 048.6694  	 2s22p5(2P°3/2)3p  	 2[3/2]  	 2  	 2s22p5(2P°3/2)4d  	 2[5/2]°  	 3  		  	L3451
597.55343   	0.00005  	597.55340   	0.00010   	 6000  	3.51e+06  	  B 	134 041.8400  	-  	150 772.1118  	 2s22p5(2P°3/2)3s  	 2[3/2]°  	 2  	 2s22p5(2P°1/2)3p  	 2[3/2]  	 1  		T205n,T172 	L7292
  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	 
598.23753   	0.00040  	598.23783   	0.00005   	 80  	  	   	150 315.8612  	-  	167 026.9923  	 2s22p5(2P°3/2)3p  	 2[3/2]  	 2  	 2s22p5(2P°3/2)4d  	 2[3/2]°  	 1  		  	L4498
598.79074   	0.00004  	598.79065   	0.00005   	 1500  	  	   	150 315.8612  	-  	167 011.5643  	 2s22p5(2P°3/2)3p  	 2[3/2]  	 2  	 2s22p5(2P°3/2)4d  	 2[3/2]°  	 2  		  	L3451
599.16477   	0.00040  	599.16502   	0.00005   	 750  	  	   	150 315.8612  	-  	167 001.1327  	 2s22p5(2P°3/2)3p  	 2[3/2]  	 2  	 2s22p5(2P°3/2)4d  	 2[7/2]°  	 3  		  	L4498
600.09275   	0.00004  	600.09258   	0.00005   	 1000  	  	   	150 315.8612  	-  	166 975.3424  	 2s22p5(2P°3/2)3p  	 2[3/2]  	 2  	 2s22p5(2P°3/2)4d  	 2[1/2]°  	 1  		  	L3451
602.99968   	0.00005  	602.99969   	0.00010   	 10000  	5.61e+06  	  B 	134 459.2871  	-  	151 038.4524  	 2s22p5(2P°3/2)3s  	 2[3/2]°  	 1  	 2s22p5(2P°1/2)3p  	 2[1/2]  	 1  		T205n,T172 	L7292
  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	 
604.2013    	0.0020   	604.19880   	0.00005   	 150  	  	   	152 970.7328  	-  	169 516.9948  	 2s22p5(2P°1/2)3p  	 2[1/2]  	 0  	 2s22p5(2P°3/2)5d  	 2[3/2]°  	 1  		  	L3469
604.61348   	0.00004  	604.61328   	0.00005   	 500  	2.26e+05  	  B 	150 121.5922  	-  	166 656.5114  	 2s22p5(2P°3/2)3p  	 2[3/2]  	 1  	 2s22p5(2P°1/2)5s  	 2[1/2]°  	 1  		T8043 	L3451
606.45359   	0.00004  	606.45355   	0.00005   	 500  	  	   	150 121.5922  	-  	166 606.3370  	 2s22p5(2P°3/2)3p  	 2[3/2]  	 1  	 2s22p5(2P°1/2)5s  	 2[1/2]°  	 0  		  	L3451
607.43376   	0.00005  	607.43377   	0.00010   	 10000  	6.03e+07  	  C+ 	134 459.2871  	-  	150 917.4307  	 2s22p5(2P°3/2)3s  	 2[3/2]°  	 1  	 2s22p5(2P°3/2)3p  	 2[1/2]  	 0  		T205n,T172 	L7292
609.61630   	0.00005  	609.61631   	0.00010   	 3000  	1.81e+07  	  C+ 	134 459.2871  	-  	150 858.5079  	 2s22p5(2P°3/2)3s  	 2[3/2]°  	 1  	 2s22p5(2P°1/2)3p  	 2[3/2]  	 2  		T205n,T172 	L7292
  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	 
611.80187   	0.00040  	611.80141   	0.00005   	 150  	6.09e+05  	  B 	150 315.8612  	-  	166 656.5114  	 2s22p5(2P°3/2)3p  	 2[3/2]  	 2  	 2s22p5(2P°1/2)5s  	 2[1/2]°  	 1  		T8043 	L4498
612.84498   	0.00004  	612.84499   	0.00010   	 1000  	6.7e+05  	  B 	134 459.2871  	-  	150 772.1118  	 2s22p5(2P°3/2)3s  	 2[3/2]°  	 1  	 2s22p5(2P°1/2)3p  	 2[3/2]  	 1  		T205n,T172 	L3451
614.2508    	0.0020   	614.25058   	0.00005   	 1000  	  	   	150 772.1118  	-  	167 047.6082  	 2s22p5(2P°1/2)3p  	 2[3/2]  	 1  	 2s22p5(2P°3/2)4d  	 2[5/2]°  	 2  		  	L3469
614.30627   	0.00005  	614.30626   	0.00010   	 10000  	2.82e+07  	  B 	134 041.8400  	-  	150 315.8612  	 2s22p5(2P°3/2)3s  	 2[3/2]°  	 2  	 2s22p5(2P°3/2)3p  	 2[3/2]  	 2  		T205n,T172 	L7292
615.02985   	0.00040  	615.02964   	0.00005   	 1000  	1.5e+06  	  D 	150 772.1118  	-  	167 026.9923  	 2s22p5(2P°1/2)3p  	 2[3/2]  	 1  	 2s22p5(2P°3/2)4d  	 2[3/2]°  	 1  		T8043 	L4498
  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	 
615.61380   	0.00040  	615.61394   	0.00005   	 500  	  	   	150 772.1118  	-  	167 011.5643  	 2s22p5(2P°1/2)3p  	 2[3/2]  	 1  	 2s22p5(2P°3/2)4d  	 2[3/2]°  	 2  		  	L4498
616.35937   	0.00005  	616.35939   	0.00010   	 10000  	1.46e+07  	  B 	134 818.6405  	-  	151 038.4524  	 2s22p5(2P°1/2)3s  	 2[1/2]°  	 0  	 2s22p5(2P°1/2)3p  	 2[1/2]  	 1  		T205n,T172 	L7292
617.28156   	0.00040  	617.28223   	0.00005   	 150  	  	   	150 772.1118  	-  	166 967.6752  	 2s22p5(2P°1/2)3p  	 2[3/2]  	 1  	 2s22p5(2P°3/2)4d  	 2[1/2]°  	 0  		  	L4498
617.48829   	0.00004  	617.48819   	0.00005   	 700  	  	   	150 858.5079  	-  	167 048.6694  	 2s22p5(2P°1/2)3p  	 2[3/2]  	 2  	 2s22p5(2P°3/2)4d  	 2[5/2]°  	 3  		  	L3451
617.52842   	0.00040  	617.52867   	0.00005   	 500  	  	   	150 858.5079  	-  	167 047.6082  	 2s22p5(2P°1/2)3p  	 2[3/2]  	 2  	 2s22p5(2P°3/2)4d  	 2[5/2]°  	 2  		  	L4498
  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	 
618.21460   	0.00004  	618.21463   	0.00005   	 1500  	  	   	149 657.0392  	-  	165 828.1766  	 2s22p5(2P°3/2)3p  	 2[5/2]  	 3  	 2s22p5(2P°3/2)5s  	 2[3/2]°  	 2  		  	L3451
618.31575   	0.00040  	618.31607   	0.00005   	 50  	  	   	150 858.5079  	-  	167 026.9923  	 2s22p5(2P°1/2)3p  	 2[3/2]  	 2  	 2s22p5(2P°3/2)4d  	 2[3/2]°  	 1  		  	L4498
618.90649   	0.00004  	618.90664   	0.00005   	 700  	  	   	150 858.5079  	-  	167 011.5643  	 2s22p5(2P°1/2)3p  	 2[3/2]  	 2  	 2s22p5(2P°3/2)4d  	 2[3/2]°  	 2  		  	L3451
619.30663   	0.00004  	619.30659   	0.00005   	 500  	  	   	150 858.5079  	-  	167 001.1327  	 2s22p5(2P°1/2)3p  	 2[3/2]  	 2  	 2s22p5(2P°3/2)4d  	 2[7/2]°  	 3  		  	L3451
620.29740   	0.00040  	620.29761   	0.00005   	 150  	  	   	150 858.5079  	-  	166 975.3424  	 2s22p5(2P°1/2)3p  	 2[3/2]  	 2  	 2s22p5(2P°3/2)4d  	 2[1/2]°  	 1  		  	L4498
  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	 
620.57775   	0.00004  	620.57766   	0.00005   	 1000  	  	   	150 917.4307  	-  	167 026.9923  	 2s22p5(2P°3/2)3p  	 2[1/2]  	 0  	 2s22p5(2P°3/2)4d  	 2[3/2]°  	 1  		  	L3451
621.38758   	0.00004  	621.38757   	0.00005   	 1500  	  	   	149 824.2215  	-  	165 912.7861  	 2s22p5(2P°3/2)3p  	 2[5/2]  	 2  	 2s22p5(2P°3/2)5s  	 2[3/2]°  	 1  		  	L3451
621.72812   	0.00005  	621.72812   	0.00010   	 10000  	6.37e+06  	  B 	134 041.8400  	-  	150 121.5922  	 2s22p5(2P°3/2)3s  	 2[3/2]°  	 2  	 2s22p5(2P°3/2)3p  	 2[3/2]  	 1  		T205n,T172 	L7292
622.57350   	0.00040  	622.57375   	0.00005   	 500  	  	   	150 917.4307  	-  	166 975.3424  	 2s22p5(2P°3/2)3p  	 2[1/2]  	 0  	 2s22p5(2P°3/2)4d  	 2[1/2]°  	 1  		  	L4498
624.67294   	0.00004  	624.67274   	0.00006   	 1000  	  	   	149 824.2215  	-  	165 828.1766  	 2s22p5(2P°3/2)3p  	 2[5/2]  	 2  	 2s22p5(2P°3/2)5s  	 2[3/2]°  	 2  		  	L3451
  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	 
624.9593    	0.0020   	624.95919   	0.00006   	 50  	  	   	152 970.7328  	-  	168 967.3526  	 2s22p5(2P°1/2)3p  	 2[1/2]  	 0  	 2s22p5(2P°3/2)6s  	 2[3/2]°  	 1  		  	L3469
625.2732    	0.0020   	625.27502   	0.00006   	 20  	  	   	151 038.4524  	-  	167 026.9923  	 2s22p5(2P°1/2)3p  	 2[1/2]  	 1  	 2s22p5(2P°3/2)4d  	 2[3/2]°  	 1  		  	L3469
625.87884   	0.00040  	625.87896   	0.00006   	 1000  	  	   	151 038.4524  	-  	167 011.5643  	 2s22p5(2P°1/2)3p  	 2[1/2]  	 1  	 2s22p5(2P°3/2)4d  	 2[3/2]°  	 2  		  	L4498
626.64952   	0.00005  	626.64950   	0.00010   	 10000  	2.49e+07  	  B 	134 818.6405  	-  	150 772.1118  	 2s22p5(2P°1/2)3s  	 2[1/2]°  	 0  	 2s22p5(2P°1/2)3p  	 2[3/2]  	 1  		T205n,T172 	L7292
627.30141   	0.00040  	627.30149   	0.00006   	 700  	9.7e+05  	  D 	151 038.4524  	-  	166 975.3424  	 2s22p5(2P°1/2)3p  	 2[1/2]  	 1  	 2s22p5(2P°3/2)4d  	 2[1/2]°  	 1  		T8043 	L4498
  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	 
627.60327   	0.00040  	627.60343   	0.00006   	 500  	  	   	151 038.4524  	-  	166 967.6752  	 2s22p5(2P°1/2)3p  	 2[1/2]  	 1  	 2s22p5(2P°3/2)4d  	 2[1/2]°  	 0  		  	L4498
629.37447   	0.00004  	629.37444   	0.00006   	 1000  	6.39e+05  	  B 	150 772.1118  	-  	166 656.5114  	 2s22p5(2P°1/2)3p  	 2[3/2]  	 1  	 2s22p5(2P°1/2)5s  	 2[1/2]°  	 1  		T8043 	L3451
630.47893   	0.00005  	630.47889   	0.00010   	 1000  	4.16e+06  	  B 	134 459.2871  	-  	150 315.8612  	 2s22p5(2P°3/2)3s  	 2[3/2]°  	 1  	 2s22p5(2P°3/2)3p  	 2[3/2]  	 2  		T205n,T172 	L7292
631.36855   	0.00040  	631.36878   	0.00006   	 1500  	  	   	150 772.1118  	-  	166 606.3370  	 2s22p5(2P°1/2)3p  	 2[3/2]  	 1  	 2s22p5(2P°1/2)5s  	 2[1/2]°  	 0  		  	L4498
632.81646   	0.00004  	632.81639   	0.00006   	 3000  	3.39e+06  	  B 	150 858.5079  	-  	166 656.5114  	 2s22p5(2P°1/2)3p  	 2[3/2]  	 2  	 2s22p5(2P°1/2)5s  	 2[1/2]°  	 1  		T8043 	L3451
  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	 
633.08894   	0.00040  	633.08928   	0.00006   	 1500  	2.3e+06  	  D 	150 121.5922  	-  	165 912.7861  	 2s22p5(2P°3/2)3p  	 2[3/2]  	 1  	 2s22p5(2P°3/2)5s  	 2[3/2]°  	 1  		T8043 	L4498
633.44276   	0.00005  	633.44278   	0.00010   	 10000  	1.61e+07  	  B 	134 041.8400  	-  	149 824.2215  	 2s22p5(2P°3/2)3s  	 2[3/2]°  	 2  	 2s22p5(2P°3/2)3p  	 2[5/2]  	 2  		T205n,T172 	L7292
635.18532   	0.00040  	635.18550   	0.00006   	 1000  	3.45e+05  	  B 	150 917.4307  	-  	166 656.5114  	 2s22p5(2P°3/2)3p  	 2[1/2]  	 0  	 2s22p5(2P°1/2)5s  	 2[1/2]°  	 1  		T8043 	L4498
636.49963   	0.00040  	636.49969   	0.00006   	 1000  	  	   	150 121.5922  	-  	165 828.1766  	 2s22p5(2P°3/2)3p  	 2[3/2]  	 1  	 2s22p5(2P°3/2)5s  	 2[3/2]°  	 2  		  	L4498
638.29914   	0.00005  	638.29917   	0.00010   	 10000  	3.21e+07  	  B 	134 459.2871  	-  	150 121.5922  	 2s22p5(2P°3/2)3s  	 2[3/2]°  	 1  	 2s22p5(2P°3/2)3p  	 2[3/2]  	 1  		T205n,T172 	L7292
  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	 
640.1076    	0.0020   	640.10749   	0.00006   	 1000  	1.39e+06  	  B 	151 038.4524  	-  	166 656.5114  	 2s22p5(2P°1/2)3p  	 2[1/2]  	 1  	 2s22p5(2P°1/2)5s  	 2[1/2]°  	 1  		T8043 	L3469
640.22480   	0.00010  	640.22472   	0.00006   	 20000  	5.14e+07  	  B 	134 041.8400  	-  	149 657.0392  	 2s22p5(2P°3/2)3s  	 2[3/2]°  	 2  	 2s22p5(2P°3/2)3p  	 2[5/2]  	 3  		T205n,T172 	L7292
640.97469   	0.00040  	640.97485   	0.00006   	 1500  	  	   	150 315.8612  	-  	165 912.7861  	 2s22p5(2P°3/2)3p  	 2[3/2]  	 2  	 2s22p5(2P°3/2)5s  	 2[3/2]°  	 1  		  	L4498
642.17044   	0.00040  	642.17053   	0.00006   	 1000  	  	   	151 038.4524  	-  	166 606.3370  	 2s22p5(2P°1/2)3p  	 2[1/2]  	 1  	 2s22p5(2P°1/2)5s  	 2[1/2]°  	 0  		  	L4498
644.47118   	0.00004  	644.47098   	0.00006   	 1500  	  	   	150 315.8612  	-  	165 828.1766  	 2s22p5(2P°3/2)3p  	 2[3/2]  	 2  	 2s22p5(2P°3/2)5s  	 2[3/2]°  	 2  		  	L3451
  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	 
650.65277   	0.00005  	650.65281   	0.00010   	 15000  	3.00e+07  	  B 	134 459.2871  	-  	149 824.2215  	 2s22p5(2P°3/2)3s  	 2[3/2]°  	 1  	 2s22p5(2P°3/2)3p  	 2[5/2]  	 2  		T205n,T172 	L7292
653.28824   	0.00005  	653.28822   	0.00010   	 1000  	1.08e+07  	  B 	134 818.6405  	-  	150 121.5922  	 2s22p5(2P°1/2)3s  	 2[1/2]°  	 0  	 2s22p5(2P°3/2)3p  	 2[3/2]  	 1  		T205n,T172 	L7292
659.89528   	0.00005  	659.89529   	0.00010   	 10000  	2.32e+07  	  B 	135 888.7173  	-  	151 038.4524  	 2s22p5(2P°1/2)3s  	 2[1/2]°  	 1  	 2s22p5(2P°1/2)3p  	 2[1/2]  	 1  		T205n,T172 	L7292
660.29007   	0.00040  	660.29020   	0.00006   	 1000  	  	   	150 772.1118  	-  	165 912.7861  	 2s22p5(2P°1/2)3p  	 2[3/2]  	 1  	 2s22p5(2P°3/2)5s  	 2[3/2]°  	 1  		  	L4498
664.00095   	0.00040  	664.00081   	0.00006   	 100  	  	   	150 772.1118  	-  	165 828.1766  	 2s22p5(2P°1/2)3p  	 2[3/2]  	 1  	 2s22p5(2P°3/2)5s  	 2[3/2]°  	 2  		  	L4498
  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	 
664.080     	0.002    	664.07962   	0.00006   	 50  	  	   	150 858.5079  	-  	165 912.7861  	 2s22p5(2P°1/2)3p  	 2[3/2]  	 2  	 2s22p5(2P°3/2)5s  	 2[3/2]°  	 1  		  	L7441
665.20925   	0.00004  	665.20927   	0.00010   	 1500  	2.9e+05  	  B 	135 888.7173  	-  	150 917.4307  	 2s22p5(2P°1/2)3s  	 2[1/2]°  	 1  	 2s22p5(2P°3/2)3p  	 2[1/2]  	 0  		T8043 	L3451
666.6892    	0.0007   	666.68907   	0.00006   	 1000  	  	   	150 917.4307  	-  	165 912.7861  	 2s22p5(2P°3/2)3p  	 2[1/2]  	 0  	 2s22p5(2P°3/2)5s  	 2[3/2]°  	 1  		  	L5951
667.82766   	0.00005  	667.82762   	0.00010   	 5000  	2.33e+07  	  C+ 	135 888.7173  	-  	150 858.5079  	 2s22p5(2P°1/2)3s  	 2[1/2]°  	 1  	 2s22p5(2P°1/2)3p  	 2[3/2]  	 2  		T205n,T172 	L7292
671.70430   	0.00005  	671.70430   	0.00010   	 700  	2.17e+07  	  B 	135 888.7173  	-  	150 772.1118  	 2s22p5(2P°1/2)3s  	 2[1/2]°  	 1  	 2s22p5(2P°1/2)3p  	 2[3/2]  	 1  		T205n,T172 	L7292
  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	 
672.11342   	0.00050  	672.11348   	0.00006   	 20  	4.9e+04  	  D 	151 038.4524  	-  	165 912.7861  	 2s22p5(2P°1/2)3p  	 2[1/2]  	 1  	 2s22p5(2P°3/2)5s  	 2[3/2]°  	 1  		T8043 	L4498
673.80320   	0.00050  	673.80324   	0.00006   	 700  	  	   	152 970.7328  	-  	167 807.7649  	 2s22p5(2P°1/2)3p  	 2[1/2]  	 0  	 2s22p5(2P°1/2)4d  	 2[3/2]°  	 1  		  	L4498
675.95821   	0.00050  	675.95855   	0.00006   	 150  	  	   	151 038.4524  	-  	165 828.1766  	 2s22p5(2P°1/2)3p  	 2[1/2]  	 1  	 2s22p5(2P°3/2)5s  	 2[3/2]°  	 2  		  	L4498
692.94672   	0.00004  	692.94673   	0.00010   	 100000  	1.74e+07  	  B 	135 888.7173  	-  	150 315.8612  	 2s22p5(2P°1/2)3s  	 2[1/2]°  	 1  	 2s22p5(2P°3/2)3p  	 2[3/2]  	 2  		T205n,T172 	L3451
702.40500   	0.00004  	702.40504   	0.00010   	 34000  	1.89e+06  	  B 	135 888.7173  	-  	150 121.5922  	 2s22p5(2P°1/2)3s  	 2[1/2]°  	 1  	 2s22p5(2P°3/2)3p  	 2[3/2]  	 1  		T8043 	L3451
  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	 
703.24128   	0.00004  	703.24131   	0.00010   	 85000  	2.53e+07  	  B 	134 041.8400  	-  	148 257.7898  	 2s22p5(2P°3/2)3s  	 2[3/2]°  	 2  	 2s22p5(2P°3/2)3p  	 2[1/2]  	 1  		T205n,T172 	L3451
705.12922   	0.00008  	705.12923   	0.00010   	 2200  	3.0e+06  	  D 	148 257.7898  	-  	162 435.6780  	 2s22p5(2P°3/2)3p  	 2[1/2]  	 1  	 2s22p5(2P°1/2)3d  	 2[3/2]°  	 1  		T8043 	L9097
705.91079   	0.00004  	705.91074   	0.00010   	 10000  	6.8e+06  	  C 	148 257.7898  	-  	162 419.9818  	 2s22p5(2P°3/2)3p  	 2[1/2]  	 1  	 2s22p5(2P°1/2)3d  	 2[3/2]°  	 2  		T8043 	L3451
706.4762    	0.0003   	706.47585   	0.00010   	 80  	  	   	148 257.7898  	-  	162 408.6535  	 2s22p5(2P°3/2)3p  	 2[1/2]  	 1  	 2s22p5(2P°1/2)3d  	 2[5/2]°  	 2  		  	L9097
711.23075   	0.00008  	711.23074   	0.00007   	 110  	  	   	152 970.7328  	-  	167 026.9923  	 2s22p5(2P°1/2)3p  	 2[1/2]  	 0  	 2s22p5(2P°3/2)4d  	 2[3/2]°  	 1  		  	L9097
  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	 
713.85400   	0.00011  	713.85382   	0.00007   	 55  	  	   	152 970.7328  	-  	166 975.3424  	 2s22p5(2P°1/2)3p  	 2[1/2]  	 0  	 2s22p5(2P°3/2)4d  	 2[1/2]°  	 1  		  	L9097
717.39380   	0.00004  	717.39381   	0.00010   	 77000  	2.87e+06  	  B 	135 888.7173  	-  	149 824.2215  	 2s22p5(2P°1/2)3s  	 2[1/2]°  	 1  	 2s22p5(2P°3/2)3p  	 2[5/2]  	 2  		T205n,T172 	L3451
724.51665   	0.00004  	724.51666   	0.00010   	 77000  	9.35e+06  	  B 	134 459.2871  	-  	148 257.7898  	 2s22p5(2P°3/2)3s  	 2[3/2]°  	 1  	 2s22p5(2P°3/2)3p  	 2[1/2]  	 1  		T205n,T172 	L3451
730.48422   	0.00008  	730.48424   	0.00008   	 89  	2.55e+05  	  B 	152 970.7328  	-  	166 656.5114  	 2s22p5(2P°1/2)3p  	 2[1/2]  	 0  	 2s22p5(2P°1/2)5s  	 2[1/2]°  	 1  		T8043 	L9097
743.88981   	0.00004  	743.88984   	0.00010   	 60000  	2.31e+06  	  B 	134 818.6405  	-  	148 257.7898  	 2s22p5(2P°1/2)3s  	 2[1/2]°  	 0  	 2s22p5(2P°3/2)3p  	 2[1/2]  	 1  		T205n,T172 	L3451
  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	 
747.24383   	0.00004  	747.24386   	0.00010   	 3100  	4.0e+06  	  D 	148 257.7898  	-  	161 636.6175  	 2s22p5(2P°3/2)3p  	 2[1/2]  	 1  	 2s22p5(2P°3/2)3d  	 2[3/2]°  	 1  		T8043 	L3451
748.88712   	0.00004  	748.88712   	0.00010   	 32000  	3.49e+07  	  C 	148 257.7898  	-  	161 607.2609  	 2s22p5(2P°3/2)3p  	 2[1/2]  	 1  	 2s22p5(2P°3/2)3d  	 2[3/2]°  	 2  		T682n 	L3451
753.57739   	0.00004  	753.57741   	0.00010   	 28000  	4.3e+07  	  D 	148 257.7898  	-  	161 524.1739  	 2s22p5(2P°3/2)3p  	 2[1/2]  	 1  	 2s22p5(2P°3/2)3d  	 2[1/2]°  	 1  		T8043 	L3451
754.40439   	0.00004  	754.40443   	0.00010   	 13000  	  	   	148 257.7898  	-  	161 509.6305  	 2s22p5(2P°3/2)3p  	 2[1/2]  	 1  	 2s22p5(2P°3/2)3d  	 2[1/2]°  	 0  		  	L3451
762.133     	0.002    	762.1330    	0.0012    	 50  	  	   	158 795.9924  	-  	171 913.45    	 2s22p5(2P°3/2)4s  	 2[3/2]°  	 1  	 2s22p5(2P°1/2)7p  	 2[1/2]  	 0  		  	L7441
  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	 
772.46233   	0.00009  	772.46233   	0.00008   	 60  	  	   	152 970.7328  	-  	165 912.7861  	 2s22p5(2P°1/2)3p  	 2[1/2]  	 0  	 2s22p5(2P°3/2)5s  	 2[3/2]°  	 1  		  	L9097
783.30281   	0.00009  	783.30285   	0.00010   	 56  	  	   	149 657.0392  	-  	162 419.9818  	 2s22p5(2P°3/2)3p  	 2[5/2]  	 3  	 2s22p5(2P°1/2)3d  	 2[3/2]°  	 2  		  	L9097
783.90520   	0.00009  	783.90528   	0.00010   	 230  	  	   	149 657.0392  	-  	162 410.1736  	 2s22p5(2P°3/2)3p  	 2[5/2]  	 3  	 2s22p5(2P°1/2)3d  	 2[5/2]°  	 3  		  	L9097
783.99855   	0.00018  	783.99873   	0.00010   	 7  	  	   	149 657.0392  	-  	162 408.6535  	 2s22p5(2P°3/2)3p  	 2[5/2]  	 3  	 2s22p5(2P°1/2)3d  	 2[5/2]°  	 2  		  	L9097
792.71172   	0.00004  	792.71177   	0.00010   	 300  	  	   	149 824.2215  	-  	162 435.6780  	 2s22p5(2P°3/2)3p  	 2[5/2]  	 2  	 2s22p5(2P°1/2)3d  	 2[3/2]°  	 1  		  	L3451
  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	 
793.69957   	0.00009  	793.69961   	0.00010   	 1300  	7.8e+05  	  C 	149 824.2215  	-  	162 419.9818  	 2s22p5(2P°3/2)3p  	 2[5/2]  	 2  	 2s22p5(2P°1/2)3d  	 2[3/2]°  	 2  		T8043 	L9097
794.31805   	0.00004  	794.31814   	0.00010   	 7900  	  	   	149 824.2215  	-  	162 410.1736  	 2s22p5(2P°3/2)3p  	 2[5/2]  	 2  	 2s22p5(2P°1/2)3d  	 2[5/2]°  	 3  		  	L3451
794.41404   	0.00009  	794.41409   	0.00010   	 200  	  	   	149 824.2215  	-  	162 408.6535  	 2s22p5(2P°3/2)3p  	 2[5/2]  	 2  	 2s22p5(2P°1/2)3d  	 2[5/2]°  	 2  		  	L9097
802.411     	0.010    	802.407     	0.008     	 3  	  	   	158 601.1152  	-  	171 060.19    	 2s22p5(2P°3/2)4s  	 2[3/2]°  	 2  	 2s22p5(2P°3/2)7p  	 2[3/2]  	 2  		  	L6099
804.179     	0.010    	804.1737    	0.0009    	 3  	  	   	158 601.1152  	-  	171 032.821   	 2s22p5(2P°3/2)4s  	 2[3/2]°  	 2  	 2s22p5(2P°3/2)7p  	 2[5/2]  	 3  		  	L6099
  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	  	 
807.606     	0.010    	807.6087    	0.0013    	 1  	  	   	159 534.6196  	-  	171 913.45    	 2s22p5(2P°1/2)4s  	 2[1/2]°  	 1  	 2s22p5(2P°1/2)7p  	 2[1/2]  	 0  		  	L6099
808.24576   	0.00004  	808.24580   	0.00010   	 5700  	1.2e+05  	  B 	135 888.7173  	-  	148 257.7898  	 2s22p5(2P°1/2)3s  	 2[1/2]°  	 1  	 2s22p5(2P°3/2)3p  	 2[1/2]  	 1  		T8043 	L3451
809.308     	0.010    	809.3133    	0.0008    	 3  	  	   	158 795.9924  	-  	171 148.750   	 2s22p5(2P°3/2)4s  	 2[3/2]°  	 1  	 2s22p5(2P°3/2)7p  	 2[1/2]  	 0  		  	L6099
811.85495   	0.00004  	811.85492   	0.00010   	 3800  	4.9e+06  	  D 	150 121.5922  	-  	162 435.6780  	 2s22p5(2P°3/2)3p  	 2[3/2]  	 1  	 2s22p5(2P°1/2)3d  	 2[3/2]°  	 1  		T8043 	L3451
